FILE_TYPE,IS_INSUUANCE,SEX,EDUCATION,UNIT_TYPE,MOBILE_TIME_SPAN,is_spouse_info,LOAN_AMT,MTH_REPAY_AMT,FLX_PACKAGE,sign_duration,als_d7_allnum,als_m6_allnum,als_m6_night_allnum,als_m12_allnum,als_m12_avg_monnum,als_fst_nbank_inteday,y
1,1,1,1,0,3,1,4,4,1,2,1,1,1,1,1,1,0
1,0,0,1,0,2,1,3,1,1,2,1,1,1,3,1,3,0
1,1,0,1,0,3,1,1,1,1,1,1,1,1,1,1,1,0
1,0,1,1,0,2,0,4,5,2,2,1,3,1,2,2,2,0
1,1,1,1,0,3,1,3,1,1,2,1,2,1,2,1,1,0
1,0,0,1,0,2,1,3,4,1,2,1,1,1,2,1,2,0
1,0,0,1,0,1,0,3,2,2,2,1,1,1,1,1,1,0
1,0,1,2,1,3,0,4,5,3,2,1,1,1,1,1,1,0
1,1,1,1,0,2,0,3,4,3,2,1,2,1,2,1,2,0
1,0,0,1,0,3,0,3,4,1,2,1,1,1,1,1,1,0
1,1,1,1,0,3,1,3,1,2,2,1,1,1,1,1,1,0
1,1,1,1,0,1,0,3,2,3,1,1,1,1,1,1,1,0
1,0,1,1,0,3,0,5,5,3,1,2,4,1,3,3,2,0
1,0,1,1,0,3,0,3,1,3,3,1,1,1,1,1,1,0
1,1,0,1,0,3,1,2,2,1,2,1,3,2,3,2,2,0
0,1,0,1,1,3,1,1,1,1,2,1,1,1,1,1,1,0
1,0,0,1,0,2,0,3,2,3,1,1,2,1,2,1,1,0
1,0,1,1,0,1,0,3,1,2,2,1,1,1,1,1,1,0
1,0,0,1,0,2,0,2,2,1,2,1,4,2,4,3,2,0
1,0,1,1,0,3,0,3,4,1,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,4,1,3,1,1,1,1,1,1,1,0
1,0,0,1,0,2,1,3,4,3,2,1,1,1,1,1,1,0
1,0,0,1,0,1,0,3,1,1,2,1,1,1,1,1,1,0
1,0,1,1,1,3,1,3,1,1,3,1,1,1,1,1,1,0
1,0,0,1,1,3,0,5,4,3,1,2,4,1,4,3,2,1
1,0,1,1,0,3,1,5,1,3,1,1,1,1,1,1,1,0
1,0,0,1,1,3,1,5,5,2,2,1,3,1,3,1,2,0
1,0,0,1,0,3,0,4,4,2,2,1,1,1,1,1,1,0
0,0,1,1,0,2,0,4,5,3,2,1,1,1,1,1,1,0
1,0,1,1,1,2,0,4,5,2,2,2,3,1,2,2,2,1
1,0,1,1,0,3,1,2,2,1,1,1,1,1,1,1,1,0
1,0,0,1,0,3,0,2,2,2,2,1,1,1,1,1,1,0
1,0,0,1,0,3,0,1,1,1,2,1,1,1,1,1,1,0
1,1,1,1,0,3,1,4,5,3,2,1,2,1,2,2,2,0
1,0,1,1,0,3,1,3,4,3,1,1,3,2,3,2,2,0
1,1,1,1,0,3,0,4,4,3,1,1,1,1,1,1,1,1
1,0,0,1,1,3,0,1,1,1,3,1,1,1,2,1,1,0
1,0,1,1,0,1,0,2,2,3,2,1,1,1,1,1,1,1
0,0,1,1,0,3,1,5,1,3,1,1,2,1,2,1,2,1
1,1,1,1,0,3,1,2,2,3,2,1,3,1,2,1,2,0
1,0,0,1,0,2,1,5,4,3,2,1,1,1,1,1,1,0
1,1,1,1,0,1,0,3,1,1,2,1,1,1,1,1,1,0
0,1,1,1,0,1,1,3,2,3,2,1,1,1,1,1,1,1
0,0,1,1,0,2,0,3,1,1,2,2,2,1,2,2,1,0
1,0,1,1,0,3,0,4,4,3,2,1,3,1,2,2,2,0
1,0,0,1,0,3,1,4,2,3,1,1,1,1,1,1,1,0
1,0,1,1,0,3,1,3,1,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,5,4,3,1,2,2,1,2,2,1,1
1,0,1,1,0,2,0,5,4,3,1,1,4,1,4,3,2,0
1,0,1,1,0,2,0,3,2,3,2,2,2,1,2,2,1,0
0,0,1,1,0,3,1,5,5,2,1,2,3,1,3,3,2,0
1,0,1,1,0,1,1,1,1,1,3,1,4,2,4,2,2,0
1,0,1,1,0,2,0,5,4,3,1,1,1,1,1,1,1,0
1,0,0,1,0,3,1,1,1,3,2,1,1,1,1,1,1,0
1,0,0,1,0,2,0,3,4,1,2,2,4,1,4,3,2,0
1,0,1,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
1,1,1,1,0,1,1,2,2,3,2,1,2,1,2,1,2,0
1,0,1,1,0,3,0,1,1,3,2,1,3,1,2,2,1,0
0,0,1,1,0,3,1,3,2,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,4,5,3,1,1,1,1,2,1,2,1
1,0,1,2,0,2,0,5,5,3,2,1,1,1,4,2,2,1
0,0,1,1,0,2,0,3,2,3,2,1,1,1,1,1,1,0
0,1,1,1,0,1,0,5,1,3,2,1,1,1,2,1,2,1
0,0,0,1,0,1,1,3,2,3,2,1,2,1,2,1,2,0
1,0,1,1,0,3,1,2,2,1,3,1,1,1,1,1,1,0
1,0,0,1,0,2,1,2,2,1,2,1,1,1,2,1,1,0
1,0,0,1,0,2,1,4,5,3,1,1,3,1,4,2,3,1
1,0,0,1,0,2,1,5,1,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,5,4,3,2,2,2,1,2,2,1,0
1,1,0,1,0,3,1,1,2,1,2,2,2,1,2,2,1,0
1,0,0,1,0,3,0,3,1,1,2,2,3,2,3,2,2,0
1,0,1,1,0,3,0,5,4,3,1,1,2,1,3,2,2,1
1,0,1,1,0,2,0,3,1,2,2,2,2,1,2,2,2,0
1,1,1,1,0,3,1,2,2,1,2,2,4,2,4,2,2,0
1,0,1,1,0,3,1,2,2,1,3,1,1,1,1,1,1,0
1,0,1,1,0,3,1,2,2,1,3,1,1,1,1,1,1,0
1,0,1,1,0,2,1,3,4,3,1,1,1,1,1,1,1,0
1,1,1,1,0,1,0,2,2,3,2,1,1,1,1,1,1,0
1,0,0,1,0,2,1,1,1,1,2,1,1,1,1,1,1,0
1,1,0,1,0,3,0,5,4,3,1,2,4,2,4,3,3,1
1,0,0,1,0,2,0,3,2,3,2,1,1,1,2,1,2,0
0,0,1,1,0,2,0,3,1,3,2,2,2,1,3,2,2,0
0,0,1,1,0,3,0,4,2,3,3,1,1,1,1,1,1,0
1,1,0,1,0,3,1,1,2,1,2,1,1,1,1,1,1,0
1,1,1,1,0,1,0,4,4,3,1,2,2,1,2,2,2,0
1,0,1,1,0,2,0,5,4,3,2,1,1,1,3,1,3,0
1,0,1,1,0,3,0,2,2,1,1,1,1,1,1,1,1,0
1,0,1,1,0,3,0,2,2,1,2,2,4,1,3,2,2,0
1,0,0,1,0,3,1,4,2,3,1,1,3,2,2,3,2,0
1,0,0,1,0,3,1,2,2,3,1,1,1,1,1,1,1,0
1,0,0,1,0,3,1,4,1,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,3,4,3,2,1,3,1,3,1,2,0
1,1,0,1,0,2,1,2,2,2,2,2,2,1,2,2,1,0
0,0,1,1,0,3,1,5,5,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,5,4,3,1,2,4,2,4,3,3,0
1,0,1,1,0,3,0,3,2,3,2,1,2,1,3,2,2,1
1,0,0,1,0,1,1,4,5,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,4,5,3,2,1,3,1,2,1,1,0
1,0,1,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
1,0,0,1,0,3,1,3,1,2,2,1,4,1,4,3,3,0
1,1,1,1,0,3,1,5,5,3,1,2,4,2,4,3,2,0
1,0,1,1,1,3,1,3,2,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,2,2,3,1,1,1,1,1,1,1,0
1,0,1,1,0,3,0,5,4,3,1,1,1,1,1,1,1,0
1,0,1,1,0,3,0,5,1,3,1,1,1,1,1,1,1,0
1,0,1,1,0,3,0,3,2,3,2,1,1,1,3,2,3,0
1,0,0,1,0,3,1,3,4,3,2,2,4,1,4,3,2,0
1,0,1,1,0,2,0,5,4,3,2,2,4,1,4,3,2,0
2,0,0,1,0,3,0,4,4,2,1,1,1,1,2,1,2,1
1,1,1,1,0,1,0,3,1,1,2,1,2,1,2,2,2,1
1,0,1,1,0,2,0,5,4,3,2,1,2,1,2,2,2,0
1,0,1,1,0,2,0,5,5,3,2,2,2,1,2,2,1,0
1,0,1,1,0,1,0,2,2,3,2,1,3,1,3,2,3,0
0,0,0,1,0,2,1,1,1,3,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,2,2,3,3,1,1,1,1,1,1,0
1,0,1,1,0,3,0,4,4,2,2,2,3,1,3,3,1,1
1,0,1,1,0,2,0,5,5,3,2,1,3,1,4,3,2,0
1,1,1,1,0,3,0,3,4,1,1,1,1,1,1,1,1,0
1,0,1,1,0,3,1,4,5,3,1,1,1,1,1,1,1,0
1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,0
1,0,1,1,0,3,0,1,1,1,3,1,1,1,1,1,1,0
1,0,1,1,0,2,1,2,2,1,2,1,3,1,3,2,2,0
1,1,0,1,0,2,0,2,2,1,2,1,2,1,2,1,2,0
1,1,0,1,0,3,1,5,5,2,2,2,2,1,3,3,2,1
1,0,1,1,0,3,1,1,1,3,2,1,2,1,2,1,2,0
1,0,1,1,0,1,0,3,1,3,2,1,1,1,2,1,1,0
1,0,0,1,0,3,1,2,2,2,2,1,1,1,1,1,2,0
1,0,1,1,0,3,0,3,4,3,2,1,1,1,2,1,2,0
1,1,0,1,0,1,0,5,4,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,1,1,2,3,1,1,1,1,1,1,0
1,0,1,1,0,2,1,1,1,3,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,4,1,3,2,1,1,1,1,1,1,0
1,1,1,1,0,3,1,4,5,2,1,1,1,1,1,1,1,0
0,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,0
1,0,0,1,0,1,1,1,2,3,2,1,3,1,2,2,2,0
1,1,1,1,0,3,0,3,1,3,2,1,3,1,3,2,2,0
1,1,1,1,0,3,1,5,5,2,1,1,2,1,2,1,2,0
1,0,1,1,0,2,1,5,4,3,1,2,3,1,2,3,1,0
1,1,1,1,0,1,0,5,1,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,3,4,1,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,4,4,2,2,2,2,1,2,2,1,0
1,0,0,1,0,3,0,1,1,1,2,1,3,1,3,2,2,0
1,0,0,1,0,3,0,3,4,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,3,1,1,3,1,2,1,2,1,1,0
1,0,1,1,0,3,0,4,5,3,2,1,2,1,2,2,2,0
1,0,0,1,0,1,1,5,4,3,2,1,2,1,2,2,2,0
1,0,0,1,0,3,1,5,5,3,2,1,3,1,3,2,3,0
1,0,0,1,0,3,0,4,5,1,2,1,3,2,3,1,2,0
1,1,1,1,0,3,0,4,4,1,2,1,3,1,3,3,2,0
1,0,1,1,1,3,0,5,5,2,2,2,4,1,4,3,2,0
1,0,1,1,0,3,0,5,4,3,2,2,4,1,4,3,2,0
1,0,1,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
0,0,1,1,0,2,0,2,2,1,2,1,1,1,2,1,2,0
1,0,0,1,0,3,1,2,2,1,3,1,1,1,1,1,1,0
1,0,1,1,1,3,0,1,1,1,3,1,1,1,1,1,1,0
0,1,1,1,0,2,0,3,1,1,2,1,1,1,1,1,1,1
1,0,1,1,0,1,1,3,1,2,2,2,2,1,2,2,1,1
1,0,1,1,0,3,1,3,1,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,5,1,3,2,1,1,1,1,1,1,0
1,1,1,1,0,3,1,2,2,3,2,1,2,1,2,2,2,0
1,1,0,1,0,2,0,4,4,3,1,1,1,1,1,1,1,0
1,0,1,1,0,3,0,3,2,3,1,1,1,1,1,1,1,0
1,0,0,1,0,3,0,4,5,3,1,1,2,1,2,1,2,0
1,0,1,1,0,2,0,5,5,2,1,1,1,1,1,1,1,0
1,1,0,1,0,1,0,4,5,3,1,1,3,1,2,2,1,0
1,0,0,1,0,3,0,5,4,3,1,2,3,2,2,3,2,0
1,0,1,1,0,3,1,1,1,1,2,1,1,1,2,1,3,0
1,0,1,1,0,2,1,4,5,2,1,1,2,1,3,2,2,1
1,1,1,1,0,3,0,2,2,1,2,1,3,1,2,2,2,0
1,0,0,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,0,1,0,3,0,2,2,1,2,2,3,1,4,2,3,0
1,0,1,1,0,3,1,4,1,3,1,1,1,1,2,1,2,0
1,1,0,1,0,2,1,2,2,1,2,1,3,1,4,3,2,0
1,0,1,1,0,3,1,2,2,3,2,1,1,1,2,1,2,0
1,0,1,1,0,2,0,5,1,3,1,1,1,1,1,1,1,0
1,0,1,1,0,2,1,1,1,1,3,1,1,1,1,1,1,0
1,0,1,1,0,3,0,2,1,3,2,2,2,1,2,2,1,0
0,0,1,1,0,3,1,3,1,1,2,1,2,1,2,1,2,0
0,0,1,1,0,3,0,5,5,3,1,1,3,1,2,1,2,0
1,0,1,1,0,3,0,4,4,2,2,1,4,1,3,2,2,0
1,1,1,1,1,3,1,3,4,1,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,2,1,3,2,1,4,2,4,2,3,0
1,0,0,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
2,0,1,1,0,1,0,3,4,3,2,1,1,1,1,1,1,1
1,0,0,1,0,3,0,3,1,3,2,1,4,2,4,3,2,0
1,0,0,1,0,1,1,3,1,3,2,1,1,1,1,1,1,0
1,0,0,1,0,3,0,3,1,3,2,1,2,1,2,1,1,0
1,0,1,1,0,1,0,5,4,3,1,1,1,1,3,2,2,1
0,1,1,1,0,2,0,3,4,3,2,1,1,1,1,1,1,0
1,0,1,2,0,3,0,4,1,3,1,2,4,2,4,3,3,0
1,0,1,1,0,3,0,3,2,3,2,1,1,1,1,1,1,0
1,0,0,2,1,3,0,3,4,1,2,1,2,1,2,1,2,0
1,1,1,1,0,2,0,2,2,1,2,1,2,1,2,1,2,0
1,0,0,1,0,3,1,2,2,3,2,1,3,1,3,1,2,0
1,0,1,1,0,3,1,3,4,2,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,4,4,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,3,4,1,2,1,1,1,1,1,1,0
1,0,1,1,0,1,1,3,2,3,2,1,2,1,2,1,2,0
1,0,1,1,0,3,0,3,4,3,2,1,1,1,2,1,3,0
1,1,0,1,0,3,1,5,4,3,2,1,4,1,3,2,2,0
1,0,0,1,0,3,0,5,1,3,3,1,1,1,1,1,1,0
1,0,0,1,0,1,0,4,1,3,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,3,2,2,2,1,1,1,2,1,2,0
1,0,0,1,0,3,1,3,4,1,2,1,3,1,2,2,2,0
1,0,1,1,0,3,1,3,4,3,2,1,1,1,2,2,2,0
1,0,1,1,0,2,1,4,4,3,2,1,2,1,3,1,2,0
1,0,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,3,1,1,3,1,2,1,2,1,1,0
1,1,1,1,0,3,1,5,4,3,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,4,5,3,1,2,3,2,3,2,2,0
1,0,1,1,0,3,1,3,1,1,2,1,2,1,3,2,2,0
1,1,1,1,0,3,0,4,4,1,1,1,1,1,1,1,1,0
1,0,0,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
1,0,1,1,0,3,0,5,4,3,1,1,3,1,3,2,3,0
1,0,1,1,0,3,1,2,2,1,2,1,2,1,2,1,2,0
1,0,1,1,0,3,1,5,5,3,1,1,2,1,2,1,1,1
0,0,1,1,0,1,1,1,2,3,2,1,3,1,2,2,2,0
1,0,1,1,0,3,1,3,1,3,2,1,2,1,2,1,2,0
0,0,1,1,0,1,0,4,5,3,1,1,1,1,1,1,1,0
1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,0
0,1,0,1,0,3,1,2,2,1,2,1,2,1,2,1,2,0
1,0,1,1,0,3,1,2,2,2,2,1,1,1,1,1,1,1
1,0,1,1,0,2,0,4,4,3,2,1,1,1,1,1,1,0
1,0,1,1,0,2,0,3,4,1,2,1,4,2,4,3,2,1
1,0,1,2,1,3,1,1,1,1,3,1,1,1,1,1,1,0
1,1,1,1,0,3,0,5,5,2,2,2,3,2,3,3,2,0
1,0,0,1,0,3,0,5,4,3,1,2,3,1,2,2,2,0
1,0,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,4,5,3,2,1,1,1,1,1,1,0
1,0,1,1,0,2,1,4,1,3,2,2,2,1,2,2,1,0
1,0,1,1,0,3,1,5,5,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,4,2,3,2,1,1,1,2,1,2,0
1,1,1,1,0,1,1,4,1,3,2,1,3,1,3,1,2,0
0,1,0,1,0,3,1,2,2,1,2,1,1,1,2,1,1,0
1,0,1,1,0,3,0,2,2,2,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,5,4,3,1,1,1,1,1,1,2,0
1,0,1,1,0,3,0,3,1,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,3,1,3,2,2,3,1,2,3,2,0
1,1,1,1,0,3,0,3,2,2,2,1,1,1,2,1,2,0
1,1,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,1,1,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,1,1,1,3,1,4,1,4,3,3,0
0,0,1,1,0,2,1,4,5,3,2,1,3,2,3,2,2,0
1,0,0,1,0,3,0,3,4,3,2,1,1,1,1,1,1,0
1,1,1,1,0,3,1,1,1,2,3,1,1,1,1,1,1,0
1,1,1,1,0,3,0,5,5,3,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,4,4,3,2,1,3,1,2,2,2,0
1,0,1,1,0,3,0,5,5,2,1,1,3,2,4,2,2,0
1,1,1,1,0,3,0,5,5,3,1,1,4,2,4,3,2,0
1,0,1,1,0,3,0,1,1,1,3,1,1,1,1,1,1,0
1,0,1,1,0,3,0,3,4,1,2,2,2,1,3,2,3,0
1,0,1,1,0,3,0,3,2,3,2,1,1,1,1,1,1,0
1,0,1,1,1,3,0,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,3,1,1,1,1,3,1,3,2,2,0
1,0,0,1,0,3,0,2,2,3,1,1,1,1,1,1,1,0
1,0,0,1,0,3,1,2,2,1,3,1,1,1,1,1,1,0
1,0,1,1,0,3,0,5,1,3,1,1,4,2,4,3,2,0
0,1,0,1,0,3,1,2,2,2,1,1,1,1,1,1,1,0
1,1,0,1,1,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,1,1,2,2,1,3,1,1,1,1,1,1,0
1,1,1,1,0,3,0,5,4,3,1,1,1,1,1,1,1,0
1,0,1,1,0,1,0,3,4,1,1,1,4,2,4,3,2,1
1,1,0,1,0,2,0,4,4,1,2,1,1,1,2,1,2,0
0,1,1,1,0,3,0,2,2,1,1,2,4,1,4,2,2,0
1,0,0,1,0,2,0,2,2,1,1,1,1,1,1,1,1,0
1,0,1,1,0,3,1,5,5,2,1,1,4,2,4,3,2,0
1,0,1,1,0,2,1,5,5,2,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,1,1,2,2,1,1,1,1,1,1,0
1,1,1,1,0,3,1,5,4,3,1,2,3,1,3,3,1,1
1,1,1,1,0,3,1,1,1,2,2,1,1,1,1,1,1,0
1,1,0,1,0,3,1,1,1,1,2,1,3,1,3,2,1,0
1,0,1,1,0,3,1,2,2,1,3,1,1,1,1,1,1,0
1,1,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,0,1,0,1,0,2,1,3,2,1,1,1,1,1,1,0
1,0,1,1,1,3,1,4,1,3,2,1,1,1,2,1,1,0
1,0,1,1,0,3,1,5,4,3,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,1,1,2,3,1,1,1,1,1,2,0
1,0,0,1,0,1,1,4,4,2,2,2,2,1,3,3,2,1
1,0,1,1,0,3,0,2,1,3,1,1,4,1,4,2,2,0
1,0,1,1,0,3,1,3,1,3,2,2,3,1,3,2,2,0
1,0,1,1,0,3,1,2,2,2,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
0,0,1,1,0,2,0,2,2,3,2,1,1,1,1,1,1,0
1,0,0,1,0,3,0,5,5,3,2,2,3,1,4,2,2,0
1,0,1,1,0,3,1,2,2,1,3,1,1,1,1,1,1,0
1,0,1,1,0,2,1,1,1,2,2,1,1,1,2,1,1,0
1,0,0,1,1,3,0,3,4,1,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,1,3,1,1,1,3,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,3,4,3,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,1,1,2,3,1,1,1,1,1,1,0
1,0,1,1,0,3,1,5,5,3,1,2,4,1,4,3,3,1
1,0,1,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
1,0,1,1,0,2,0,3,4,2,2,2,2,1,2,2,1,0
1,0,0,1,0,3,1,4,4,2,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,3,1,1,2,1,1,1,2,1,1,0
1,0,0,1,0,3,1,5,4,3,1,1,3,2,2,2,2,0
0,0,1,1,0,3,0,3,2,3,2,1,1,1,1,1,1,1
1,0,1,1,0,3,1,2,2,2,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,5,4,3,1,2,3,1,3,2,2,1
1,0,0,1,0,3,0,4,4,2,2,1,1,1,1,1,1,0
1,1,1,1,0,3,0,3,2,3,2,1,3,1,3,3,2,0
0,0,1,1,0,3,0,3,4,1,2,1,1,1,3,3,2,1
1,0,1,1,0,3,0,5,1,3,2,1,3,1,2,2,2,1
1,0,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,2,1,2,2,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,4,5,3,2,1,1,1,2,1,2,1
1,0,0,1,0,1,0,4,4,2,1,2,3,1,3,2,2,1
1,0,0,1,0,3,0,3,4,3,2,2,3,1,2,2,2,0
0,0,1,1,0,3,1,4,4,2,1,1,1,1,1,1,1,0
1,0,1,1,0,3,0,5,5,2,1,1,1,1,1,1,1,0
1,0,0,1,0,3,1,2,2,1,1,1,2,1,2,1,2,0
1,0,0,1,0,1,0,3,2,3,2,1,2,1,2,1,2,1
1,0,1,1,0,3,1,2,2,1,3,1,1,1,1,1,1,0
1,0,1,1,0,3,1,4,1,3,2,1,1,1,1,1,1,0
1,1,0,1,0,3,1,4,4,2,2,2,4,1,4,3,2,0
1,0,1,1,0,2,0,3,1,3,1,1,4,1,4,3,2,1
0,1,1,1,0,1,1,3,2,3,2,1,1,1,1,1,1,0
1,1,1,1,0,3,0,4,5,3,2,1,3,1,3,2,2,0
1,1,0,1,0,2,1,3,2,3,2,1,1,1,1,1,1,0
1,0,1,1,0,1,0,3,4,1,2,1,2,1,2,1,2,1
1,0,1,1,0,3,0,3,1,3,2,1,2,1,2,1,1,0
1,1,0,1,0,3,0,4,4,1,2,2,3,1,2,3,2,0
1,1,0,1,0,2,1,3,4,1,2,1,1,1,1,1,1,0
1,0,0,1,0,2,0,3,4,1,1,1,3,1,3,1,2,0
1,0,1,1,0,3,0,5,1,3,2,2,4,1,3,3,1,0
1,0,0,1,0,1,0,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,2,0,4,4,2,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
1,0,1,1,0,3,0,4,5,2,2,2,2,1,2,2,2,0
1,0,0,1,0,3,0,1,1,1,2,1,1,1,2,1,2,0
1,0,0,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,4,2,3,2,1,4,1,3,2,2,0
1,0,1,1,0,3,0,2,2,2,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,1,2,3,2,1,1,1,2,1,2,0
1,0,1,1,1,3,1,3,1,1,2,1,1,1,1,1,1,0
1,1,1,1,0,2,0,4,1,3,3,1,1,1,1,1,1,0
1,0,0,1,0,2,1,3,4,3,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,1,1,1,2,1,2,1,2,1,1,0
1,0,0,1,0,1,0,3,4,3,2,1,2,1,2,1,2,0
1,0,1,1,1,3,0,5,5,3,1,1,1,1,1,1,1,0
1,0,1,1,0,1,1,4,4,3,2,1,1,1,1,1,1,0
1,0,1,1,0,2,0,4,4,3,2,1,1,1,1,1,1,1
1,0,1,1,0,1,0,3,4,3,2,1,1,1,2,2,2,1
1,1,0,1,0,3,1,4,4,2,2,1,2,1,2,1,1,0
1,1,0,1,1,3,1,5,4,3,1,1,3,1,3,2,2,0
1,0,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,2,1,3,0,3,1,3,1,1,1,1,1,1,1,0
1,1,1,1,0,3,1,5,5,2,1,2,3,1,3,3,2,0
1,0,1,1,0,2,1,2,2,1,3,1,1,1,1,1,1,0
0,1,0,1,0,1,0,5,4,3,2,1,2,1,2,1,2,0
0,0,1,1,0,3,0,4,4,3,2,1,3,2,2,2,2,0
1,1,1,1,1,3,0,2,2,1,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,5,4,3,2,1,1,1,1,1,1,0
1,0,1,1,0,2,0,5,1,3,1,1,1,1,1,1,1,0
1,0,0,1,0,3,1,1,1,1,3,1,1,1,1,1,1,0
1,1,0,1,1,1,0,4,4,2,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,2,2,2,1,1,1,1,1,1,1,0
1,1,0,1,0,3,1,3,4,1,2,1,2,1,2,1,2,0
1,0,0,1,0,3,0,4,5,3,1,1,1,1,2,1,2,0
1,0,1,1,0,3,0,1,1,2,1,1,1,1,1,1,1,0
1,0,1,1,0,3,1,3,2,3,2,1,1,1,2,1,3,0
1,0,0,1,0,2,1,3,1,3,1,1,1,1,2,1,2,0
1,1,1,1,0,2,0,4,5,3,2,1,2,1,2,2,1,0
1,0,1,1,0,2,0,4,4,2,2,1,1,1,2,1,2,0
1,0,1,1,0,3,0,3,1,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,3,2,3,1,1,3,1,3,2,2,1
1,1,1,1,0,3,0,5,5,2,2,2,2,1,2,2,1,0
1,0,1,1,0,3,0,2,2,2,2,1,1,1,1,1,1,0
1,0,1,1,0,3,1,3,2,3,1,2,3,1,3,2,2,0
1,0,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,0,1,0,3,1,5,5,3,2,1,1,1,1,1,1,0
0,0,1,1,0,3,1,2,2,1,2,1,1,1,1,1,1,0
1,0,1,1,0,3,0,4,4,2,1,2,3,1,2,3,1,0
1,0,1,1,0,1,0,2,2,1,2,2,2,1,3,2,2,0
1,0,1,1,0,1,0,4,1,3,2,1,2,1,4,3,2,0
1,0,1,1,0,1,0,4,4,3,1,1,1,1,1,1,1,0
0,0,1,1,0,3,1,3,1,1,1,1,3,1,3,2,2,0
1,0,0,1,0,3,0,3,1,2,2,1,3,1,2,2,2,0
1,0,1,1,0,1,1,3,1,1,2,1,1,1,2,1,3,0
1,0,1,1,0,1,0,3,1,3,2,1,1,1,1,1,1,0
1,0,0,1,0,3,0,3,4,3,1,1,2,1,2,1,2,0
1,0,0,1,0,3,0,3,1,1,3,1,2,1,2,1,2,0
